county_id,year,treated,first_treat_year,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
13,2021,1,2018,294.5,1,10.92,32.8,1.93,0.161,-0.54,-0.03,2.36,-0.57,0.64,0.6,0.23,0.67,-0.61,-0.97
13,2022,1,2018,241.1,1,10.92,32.8,1.93,0.161,-0.54,-0.03,2.36,-0.57,0.64,0.6,0.23,0.67,-0.61,-0.97
13,2023,1,2018,278.3,1,10.92,32.8,1.93,0.161,-0.54,-0.03,2.36,-0.57,0.64,0.6,0.23,0.67,-0.61,-0.97
14,2016,0,2018,216.4,0,12.26,59.4,0.42,0.546,1.25,0.89,2.2,1.04,-2.11,-0.25,-0.24,1.17,-1.43,2.61
14,2017,0,2018,240.9,0,12.26,59.4,0.42,0.546,1.25,0.89,2.2,1.04,-2.11,-0.25,-0.24,1.17,-1.43,2.61
14,2018,1,2018,226.5,0,12.26,59.4,0.42,0.546,1.25,0.89,2.2,1.04,-2.11,-0.25,-0.24,1.17,-1.43,2.61
14,2019,1,2018,234.6,0,12.26,59.4,0.42,0.546,1.25,0.89,2.2,1.04,-2.11,-0.25,-0.24,1.17,-1.43,2.61
14,2020,1,2018,229.5,0,12.26,59.4,0.42,0.546,1.25,0.89,2.2,1.04,-2.11,-0.25,-0.24,1.17,-1.43,2.61
14,2021,1,2018,225.2,0,12.26,59.4,0.42,0.546,1.25,0.89,2.2,1.04,-2.11,-0.25,-0.24,1.17,-1.43,2.61
14,2022,1,2018,212.8,0,12.26,59.4,0.42,0.546,1.25,0.89,2.2,1.04,-2.11,-0.25,-0.24,1.17,-1.43,2.61
14,2023,1,2018,240.2,0,12.26,59.4,0.42,0.546,1.25,0.89,2.2,1.04,-2.11,-0.25,-0.24,1.17,-1.43,2.61
15,2016,0,2018,258,0,12.67,58.3,2.05,0.191,0.35,-1.3,0.13,-0.29,0.26,0.51,0.95,-0.42,-0.44,1.36
15,2017,0,2018,245.8,0,12.67,58.3,2.05,0.191,0.35,-1.3,0.13,-0.29,0.26,0.51,0.95,-0.42,-0.44,1.36
15,2018,1,2018,261.2,0,12.67,58.3,2.05,0.191,0.35,-1.3,0.13,-0.29,0.26,0.51,0.95,-0.42,-0.44,1.36
15,2019,1,2018,268,0,12.67,58.3,2.05,0.191,0.35,-1.3,0.13,-0.29,0.26,0.51,0.95,-0.42,-0.44,1.36
15,2020,1,2018,271.9,0,12.67,58.3,2.05,0.191,0.35,-1.3,0.13,-0.29,0.26,0.51,0.95,-0.42,-0.44,1.36
15,2021,1,2018,296.3,0,12.67,58.3,2.05,0.191,0.35,-1.3,0.13,-0.29,0.26,0.51,0.95,-0.42,-0.44,1.36
15,2022,1,2018,300.9,0,12.67,58.3,2.05,0.191,0.35,-1.3,0.13,-0.29,0.26,0.51,0.95,-0.42,-0.44,1.36
15,2023,1,2018,280.7,0,12.67,58.3,2.05,0.191,0.35,-1.3,0.13,-0.29,0.26,0.51,0.95,-0.42,-0.44,1.36
16,2016,0,2018,255.7,1,13.48,57.8,1.18,0.219,2.12,0.6,-0.96,1.28,0.08,-1.34,0.32,0.18,1.04,-0.56
16,2017,0,2018,260.5,1,13.48,57.8,1.18,0.219,2.12,0.6,-0.96,1.28,0.08,-1.34,0.32,0.18,1.04,-0.56
16,2018,1,2018,301.2,1,13.48,57.8,1.18,0.219,2.12,0.6,-0.96,1.28,0.08,-1.34,0.32,0.18,1.04,-0.56
16,2019,1,2018,265,1,13.48,57.8,1.18,0.219,2.12,0.6,-0.96,1.28,0.08,-1.34,0.32,0.18,1.04,-0.56
16,2020,1,2018,313.5,1,13.48,57.8,1.18,0.219,2.12,0.6,-0.96,1.28,0.08,-1.34,0.32,0.18,1.04,-0.56
16,2021,1,2018,331.1,1,13.48,57.8,1.18,0.219,2.12,0.6,-0.96,1.28,0.08,-1.34,0.32,0.18,1.04,-0.56
16,2022,1,2018,302.7,1,13.48,57.8,1.18,0.219,2.12,0.6,-0.96,1.28,0.08,-1.34,0.32,0.18,1.04,-0.56
16,2023,1,2018,280,1,13.48,57.8,1.18,0.219,2.12,0.6,-0.96,1.28,0.08,-1.34,0.32,0.18,1.04,-0.56
17,2016,0,2018,251,1,11.46,46.8,0.42,0.115,-0.09,-1.57,-1.49,1.35,0.7,1.63,0.39,-1.43,0.78,0.38
17,2017,0,2018,223,1,11.46,46.8,0.42,0.115,-0.09,-1.57,-1.49,1.35,0.7,1.63,0.39,-1.43,0.78,0.38
17,2018,1,2018,279.7,1,11.46,46.8,0.42,0.115,-0.09,-1.57,-1.49,1.35,0.7,1.63,0.39,-1.43,0.78,0.38
17,2019,1,2018,281.8,1,11.46,46.8,0.42,0.115,-0.09,-1.57,-1.49,1.35,0.7,1.63,0.39,-1.43,0.78,0.38
17,2020,1,2018,276,1,11.46,46.8,0.42,0.115,-0.09,-1.57,-1.49,1.35,0.7,1.63,0.39,-1.43,0.78,0.38
17,2021,1,2018,293,1,11.46,46.8,0.42,0.115,-0.09,-1.57,-1.49,1.35,0.7,1.63,0.39,-1.43,0.78,0.38
17,2022,1,2018,319.3,1,11.46,46.8,0.42,0.115,-0.09,-1.57,-1.49,1.35,0.7,1.63,0.39,-1.43,0.78,0.38
17,2023,1,2018,319,1,11.46,46.8,0.42,0.115,-0.09,-1.57,-1.49,1.35,0.7,1.63,0.39,-1.43,0.78,0.38
18,2016,0,2018,256.1,1,12.04,56,0.8,0.193,0.51,-0.6,-2.09,-0.06,-0.37,-0.64,-0.48,0.84,1.26,-0.03
18,2017,0,2018,235.2,1,12.04,56,0.8,0.193,0.51,-0.6,-2.09,-0.06,-0.37,-0.64,-0.48,0.84,1.26,-0.03
18,2018,1,2018,254.9,1,12.04,56,0.8,0.193,0.51,-0.6,-2.09,-0.06,-0.37,-0.64,-0.48,0.84,1.26,-0.03
18,2019,1,2018,331.9,1,12.04,56,0.8,0.193,0.51,-0.6,-2.09,-0.06,-0.37,-0.64,-0.48,0.84,1.26,-0.03
18,2020,1,2018,289.1,1,12.04,56,0.8,0.193,0.51,-0.6,-2.09,-0.06,-0.37,-0.64,-0.48,0.84,1.26,-0.03
18,2021,1,2018,246.4,1,12.04,56,0.8,0.193,0.51,-0.6,-2.09,-0.06,-0.37,-0.64,-0.48,0.84,1.26,-0.03
18,2022,1,2018,302.8,1,12.04,56,0.8,0.193,0.51,-0.6,-2.09,-0.06,-0.37,-0.64,-0.48,0.84,1.26,-0.03
18,2023,1,2018,292.3,1,12.04,56,0.8,0.193,0.51,-0.6,-2.09,-0.06,-0.37,-0.64,-0.48,0.84,1.26,-0.03
19,2016,0,2018,213.8,1,13.13,47.8,1.53,0.166,1.85,2.29,-0.15,0.55,-1.33,-0.15,-0.63,1.81,0.73,0.03
19,2017,0,2018,259.2,1,13.13,47.8,1.53,0.166,1.85,2.29,-0.15,0.55,-1.33,-0.15,-0.63,1.81,0.73,0.03
19,2018,1,2018,229.7,1,13.13,47.8,1.53,0.166,1.85,2.29,-0.15,0.55,-1.33,-0.15,-0.63,1.81,0.73,0.03
19,2019,1,2018,270.4,1,13.13,47.8,1.53,0.166,1.85,2.29,-0.15,0.55,-1.33,-0.15,-0.63,1.81,0.73,0.03
19,2020,1,2018,293.7,1,13.13,47.8,1.53,0.166,1.85,2.29,-0.15,0.55,-1.33,-0.15,-0.63,1.81,0.73,0.03
19,2021,1,2018,304,1,13.13,47.8,1.53,0.166,1.85,2.29,-0.15,0.55,-1.33,-0.15,-0.63,1.81,0.73,0.03
19,2022,1,2018,306,1,13.13,47.8,1.53,0.166,1.85,2.29,-0.15,0.55,-1.33,-0.15,-0.63,1.81,0.73,0.03
19,2023,1,2018,274.4,1,13.13,47.8,1.53,0.166,1.85,2.29,-0.15,0.55,-1.33,-0.15,-0.63,1.81,0.73,0.03
20,2016,0,2018,280.1,0,12.24,58.9,1.08,0.236,-1.33,0.03,-1.37,-1.09,-0.89,0.28,0.8,0.71,0.65,0.26
20,2017,0,2018,235,0,12.24,58.9,1.08,0.236,-1.33,0.03,-1.37,-1.09,-0.89,0.28,0.8,0.71,0.65,0.26
20,2018,1,2018,252.8,0,12.24,58.9,1.08,0.236,-1.33,0.03,-1.37,-1.09,-0.89,0.28,0.8,0.71,0.65,0.26
20,2019,1,2018,260.3,0,12.24,58.9,1.08,0.236,-1.33,0.03,-1.37,-1.09,-0.89,0.28,0.8,0.71,0.65,0.26
20,2020,1,2018,250.1,0,12.24,58.9,1.08,0.236,-1.33,0.03,-1.37,-1.09,-0.89,0.28,0.8,0.71,0.65,0.26
20,2021,1,2018,244.3,0,12.24,58.9,1.08,0.236,-1.33,0.03,-1.37,-1.09,-0.89,0.28,0.8,0.71,0.65,0.26
20,2022,1,2018,239.4,0,12.24,58.9,1.08,0.236,-1.33,0.03,-1.37,-1.09,-0.89,0.28,0.8,0.71,0.65,0.26
20,2023,1,2018,268.2,0,12.24,58.9,1.08,0.236,-1.33,0.03,-1.37,-1.09,-0.89,0.28,0.8,0.71,0.65,0.26
21,2016,0,2018,202.8,0,11.53,45.7,0.85,0.262,0.44,-0.75,0.02,-1.85,1.93,0.68,-0.51,0.2,0.95,1.31
21,2017,0,2018,232.7,0,11.53,45.7,0.85,0.262,0.44,-0.75,0.02,-1.85,1.93,0.68,-0.51,0.2,0.95,1.31
21,2018,1,2018,235.6,0,11.53,45.7,0.85,0.262,0.44,-0.75,0.02,-1.85,1.93,0.68,-0.51,0.2,0.95,1.31
21,2019,1,2018,277.5,0,11.53,45.7,0.85,0.262,0.44,-0.75,0.02,-1.85,1.93,0.68,-0.51,0.2,0.95,1.31
21,2020,1,2018,250.1,0,11.53,45.7,0.85,0.262,0.44,-0.75,0.02,-1.85,1.93,0.68,-0.51,0.2,0.95,1.31
21,2021,1,2018,250,0,11.53,45.7,0.85,0.262,0.44,-0.75,0.02,-1.85,1.93,0.68,-0.51,0.2,0.95,1.31
21,2022,1,2018,263.2,0,11.53,45.7,0.85,0.262,0.44,-0.75,0.02,-1.85,1.93,0.68,-0.51,0.2,0.95,1.31
21,2023,1,2018,227.2,0,11.53,45.7,0.85,0.262,0.44,-0.75,0.02,-1.85,1.93,0.68,-0.51,0.2,0.95,1.31
22,2016,0,2018,212.2,0,13.73,38.3,-0.45,0.21,-0.25,-1.84,0.8,1.35,0.08,-1.3,-1.15,-0.67,1.62,-0.42
22,2017,0,2018,259.8,0,13.73,38.3,-0.45,0.21,-0.25,-1.84,0.8,1.35,0.08,-1.3,-1.15,-0.67,1.62,-0.42
22,2018,1,2018,293.7,0,13.73,38.3,-0.45,0.21,-0.25,-1.84,0.8,1.35,0.08,-1.3,-1.15,-0.67,1.62,-0.42
22,2019,1,2018,226.7,0,13.73,38.3,-0.45,0.21,-0.25,-1.84,0.8,1.35,0.08,-1.3,-1.15,-0.67,1.62,-0.42
22,2020,1,2018,222.9,0,13.73,38.3,-0.45,0.21,-0.25,-1.84,0.8,1.35,0.08,-1.3,-1.15,-0.67,1.62,-0.42
22,2021,1,2018,264.3,0,13.73,38.3,-0.45,0.21,-0.25,-1.84,0.8,1.35,0.08,-1.3,-1.15,-0.67,1.62,-0.42
22,2022,1,2018,263.5,0,13.73,38.3,-0.45,0.21,-0.25,-1.84,0.8,1.35,0.08,-1.3,-1.15,-0.67,1.62,-0.42
22,2023,1,2018,289.9,0,13.73,38.3,-0.45,0.21,-0.25,-1.84,0.8,1.35,0.08,-1.3,-1.15,-0.67,1.62,-0.42
23,2016,0,2018,222.7,1,10.81,40.4,0.8,0.087,-0.24,0.72,0.08,0.05,-1.27,1.64,0.12,-0.11,0.02,0.64
23,2017,0,2018,263.1,1,10.81,40.4,0.8,0.087,-0.24,0.72,0.08,0.05,-1.27,1.64,0.12,-0.11,0.02,0.64
23,2018,1,2018,278.1,1,10.81,40.4,0.8,0.087,-0.24,0.72,0.08,0.05,-1.27,1.64,0.12,-0.11,0.02,0.64
23,2019,1,2018,298,1,10.81,40.4,0.8,0.087,-0.24,0.72,0.08,0.05,-1.27,1.64,0.12,-0.11,0.02,0.64
23,2020,1,2018,233,1,10.81,40.4,0.8,0.087,-0.24,0.72,0.08,0.05,-1.27,1.64,0.12,-0.11,0.02,0.64
